ID_Aluno,Idade,Disponibilidade_3_Meses,capital,Computador,Móvel Próprio,Móvel Compartilhado,4G,Wifi,Redes_sociais,Propaganda,Anuncio_CE,indicacao,Outro,Trabalha_Estuda,Trabalha_meses,Disponivel,renda_percapita,dias_espera_inicio_0-40,dias_espera_inicio_40-60,dias_espera_inicio_60-80,dias_espera_inicio_80-100,dias_espera_inicio_100+,Tipo_escola_scholarship,Escolaridade_Cursando o Ensino Superior,Escolaridade_Ensino Médio concluído,Escolaridade_Ensino Médio concluído e não estudando,Escolaridade_Ensino Superior concluído,Estado_RS,Estado_SC,Estado_SP,Trabalhando_Sim,Estudando_Sim,Concluiu_EAD_1,Aprender_EAD_Muito eu tenho uma rotina definida para participar de cursos a distância,Aprender_EAD_Não sei dizer,Aprender_EAD_Quase nada,Disponibilidade_Tutoria_Sim,Renda_Familiar_Entre 1 e 2 salários mínimos (R$1.100 – R$2.200),Renda_Familiar_Entre 2 e 3 salários mínimos (R$2.200 – R$3.300),Renda_Familiar_Entre 3 e 4 salários mínimos (R$3.300 – R$4.400),Renda_Familiar_Entre 4 e 5 salários mínimos (R$4.400 – R$5.500),Renda_Familiar_Mais que 5 salários mínimos (mais que R$5.500),Horario_Estudando_Já concluí,Horario_Estudando_Manhã,Horario_Estudando_Noite,Horario_Estudando_Tarde,Faixa_Pessoas_Casa_Pessoas_Casa_4-6,Faixa_Pessoas_Casa_Pessoas_Casa_7-10,Faixa_Pessoas_Casa_Pessoas_Casa_Mais_que_10
329,0.07692307692307687,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.031774193548387106,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
337,0.3846153846153846,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.008064516129032258,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
338,0.07692307692307687,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.1653225806451613,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
339,0.23076923076923084,0.0,0.0,1,1,0,0,1,1,0,0,0,0,1,1,1,0.06370967741935485,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
347,0.07692307692307687,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.012903225806451615,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
348,0.4615384615384617,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
349,0.4615384615384617,0.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
357,0.3846153846153846,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0
358,0.4615384615384617,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.12903225806451613,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
359,0.15384615384615374,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
367,0.07692307692307687,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
368,0.15384615384615374,0.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.11693548387096776,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
369,0.15384615384615374,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
377,0.15384615384615374,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
378,0.07692307692307687,0.0,1.0,1,0,0,0,0,0,1,0,0,0,0,0,1,0.012903225806451615,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
379,0.15384615384615374,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
387,0.23076923076923084,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
388,0.15384615384615374,0.0,0.0,1,0,1,0,1,0,1,0,0,0,0,0,1,0.008064516129032258,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
389,0.15384615384615374,0.0,1.0,1,0,1,1,1,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
397,0.07692307692307687,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
398,0.15384615384615374,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
399,0.23076923076923084,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.031774193548387106,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
407,0.23076923076923084,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
408,0.23076923076923084,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
409,0.23076923076923084,0.0,0.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
417,0.15384615384615374,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
418,0.15384615384615374,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
419,0.23076923076923084,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
427,0.4615384615384617,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.012903225806451615,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
428,0.07692307692307687,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.010483870967741938,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1
429,0.3846153846153846,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,1,1,0.06370967741935485,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
437,0.07692307692307687,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
438,0.07692307692307687,0.0,1.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.10362903225806452,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
439,0.23076923076923084,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
447,0.15384615384615374,0.0,0.0,1,0,0,0,1,0,1,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
448,0.23076923076923084,0.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
449,0.07692307692307687,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
457,0.4615384615384617,0.0,1.0,0,1,0,1,1,1,0,0,0,0,0,1,1,0.04375,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
458,0.23076923076923084,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
459,0.4615384615384617,0.0,1.0,0,0,1,0,1,1,0,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
467,0.15384615384615374,0.0,0.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
468,0.07692307692307687,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0
469,0.15384615384615374,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.004608294930875577,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
477,0.15384615384615374,0.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
478,0.15384615384615374,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0
479,0.15384615384615374,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
487,0.23076923076923084,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
488,0.3076923076923077,0.0,0.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
489,0.07692307692307687,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
497,0.4615384615384617,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
498,0.15384615384615374,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,1,1,0.18346774193548387,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
499,0.4615384615384617,0.0,1.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.10362903225806452,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
507,0.07692307692307687,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
508,0.3846153846153846,0.0,0.0,0,1,0,0,0,1,0,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,1,0,0
509,0.15384615384615374,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
517,0.15384615384615374,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
518,0.15384615384615374,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.04089861751152074,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0
519,0.23076923076923084,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.012903225806451615,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
527,0.4615384615384617,0.0,0.0,0,0,1,1,1,1,0,0,0,0,0,0,1,0.012903225806451615,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
528,0.07692307692307687,0.0,1.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.10362903225806452,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
529,0.07692307692307687,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.12358870967741938,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
537,0.15384615384615374,0.0,1.0,0,1,0,1,1,1,0,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0
538,0.15384615384615374,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.050403225806451624,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0
539,0.15384615384615374,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0
547,0.3846153846153846,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
548,0.07692307692307687,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
549,0.3076923076923077,0.0,0.0,1,1,0,1,1,1,0,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
557,0.15384615384615374,0.0,1.0,0,1,0,0,1,1,0,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
558,0.07692307692307687,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.11693548387096776,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
559,0.4615384615384617,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.18346774193548387,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
567,0.15384615384615374,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,0,0
568,0.15384615384615374,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
569,0.23076923076923084,0.0,1.0,1,1,0,1,0,1,0,0,0,0,0,0,1,0.012903225806451615,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
577,0.23076923076923084,0.0,1.0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.05645161290322581,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
578,0.15384615384615374,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0
579,0.15384615384615374,0.0,0.0,1,1,0,0,1,1,0,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
587,0.15384615384615374,0.0,0.0,1,1,0,1,1,0,1,0,0,0,1,1,1,0.22580645161290325,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
588,0.3846153846153846,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
589,0.15384615384615374,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.10362903225806452,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
597,0.07692307692307687,0.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
598,0.23076923076923084,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.18346774193548387,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
599,0.3846153846153846,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.11693548387096776,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
607,0.4615384615384617,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,1,1,0.020161290322580645,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
608,0.3076923076923077,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
609,0.15384615384615374,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
617,0.4615384615384617,0.0,1.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.050403225806451624,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
618,0.3076923076923077,0.0,1.0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0
619,0.23076923076923084,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.04089861751152074,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0
627,0.07692307692307687,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.10362903225806452,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
628,0.3846153846153846,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.012903225806451615,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
629,0.23076923076923084,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.17016129032258065,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0
637,0.15384615384615374,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
638,0.15384615384615374,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.020161290322580645,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
639,0.15384615384615374,0.0,0.0,1,1,1,1,1,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
647,0.23076923076923084,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.018087557603686636,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0
648,0.3076923076923077,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.08366935483870969,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0
649,0.3846153846153846,0.0,1.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,0.0,1.0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
657,0.23076923076923084,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
658,0.3846153846153846,0.0,1.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
659,0.4615384615384617,0.0,0.0,1,1,0,0,1,0,1,0,0,0,0,0,1,0.06370967741935485,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0
667,0.4615384615384617,0.0,1.0,0,1,1,0,1,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0
668,0.23076923076923084,0.0,0.0,1,1,0,1,1,0,1,0,0,0,0,0,1,0.03225806451612903,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
669,0.15384615384615374,0.0,0.0,0,1,0,1,1,0,1,0,0,0,0,0,1,0.04375,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0
677,0.3846153846153846,0.0,0.0,0,1,0,0,1,0,1,0,0,0,0,0,1,0.11693548387096776,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
